CSP_No,Common_Name,Genus,Species,Total Length (cm),Total Weight (g),Sex_Code,Maturity_Code,Composite_Count,Collection_Date,Collection_Year,Waterbody,Station_Name,Basin/Site,Latitude,Longitude,Province/State,Tissue_Code,Parameter_Code,Value,Value_Flag,Rep,Measurement_Date,Parameter_Group,Master_Parameter_Name,Parameter_name,Unit_Code,LOD,MDL - typical,Laboratory,Method_Code
17741,Sea Lamprey,Petromyzon,marinus,54.1,421.3,F,ADS,1,2000-01-08,2000,Lake Ontario,"Lake Ontario, Eastern Basin, Oswego NY",Eastern Basin L Ontario,43.5,-76.5,ON,WHA,TOX,0.00646,,1,,Organochlorine,Toxaphene,Toxaphene,UG/G wet,,0.001,ULTRA,
17744,Sea Lamprey,Petromyzon,marinus,68.2,544.4,M,ADS,1,2000-01-08,2000,Lake Ontario,"Lake Ontario, Eastern Basin, Oswego NY",Eastern Basin L Ontario,43.5,-76.5,ON,WHA,TOX,0.0058,,1,,Organochlorine,Toxaphene,Toxaphene,UG/G wet,,0.001,ULTRA,
17741,Sea Lamprey,Petromyzon,marinus,54.1,421.3,F,ADS,1,2000-01-08,2000,Lake Ontario,"Lake Ontario, Eastern Basin, Oswego NY",Eastern Basin L Ontario,43.5,-76.5,ON,WHA,TOX.PAR.11&12.MSD,0.2,L,1,,Organochlorine,"Toxaphene parlar 11,12",Toxaphene parlar 11 & 12,NG/G wet,0.2,,ULTRA,
17744,Sea Lamprey,Petromyzon,marinus,68.2,544.4,M,ADS,1,2000-01-08,2000,Lake Ontario,"Lake Ontario, Eastern Basin, Oswego NY",Eastern Basin L Ontario,43.5,-76.5,ON,WHA,TOX.PAR.11&12.MSD,0.2,L,1,,Organochlorine,"Toxaphene parlar 11,12",Toxaphene parlar 11 & 12,NG/G wet,0.2,,ULTRA,
17741,Sea Lamprey,Petromyzon,marinus,54.1,421.3,F,ADS,1,2000-01-08,2000,Lake Ontario,"Lake Ontario, Eastern Basin, Oswego NY",Eastern Basin L Ontario,43.5,-76.5,ON,WHA,TOX.PAR.15.MSD,0.2,L,1,,Organochlorine,Toxaphene Parlar 15,Toxaphene parlar 15,NG/G wet,0.2,,ULTRA,
17744,Sea Lamprey,Petromyzon,marinus,68.2,544.4,M,ADS,1,2000-01-08,2000,Lake Ontario,"Lake Ontario, Eastern Basin, Oswego NY",Eastern Basin L Ontario,43.5,-76.5,ON,WHA,TOX.PAR.15.MSD,0.2,L,1,,Organochlorine,Toxaphene Parlar 15,Toxaphene parlar 15,NG/G wet,0.2,,ULTRA,
17741,Sea Lamprey,Petromyzon,marinus,54.1,421.3,F,ADS,1,2000-01-08,2000,Lake Ontario,"Lake Ontario, Eastern Basin, Oswego NY",Eastern Basin L Ontario,43.5,-76.5,ON,WHA,TOX.PAR.21.MSD,0.2,L,1,,Organochlorine,Toxaphene Parlar 21,Toxaphene parlar 21,NG/G wet,0.2,,ULTRA,
17744,Sea Lamprey,Petromyzon,marinus,68.2,544.4,M,ADS,1,2000-01-08,2000,Lake Ontario,"Lake Ontario, Eastern Basin, Oswego NY",Eastern Basin L Ontario,43.5,-76.5,ON,WHA,TOX.PAR.21.MSD,0.2,L,1,,Organochlorine,Toxaphene Parlar 21,Toxaphene parlar 21,NG/G wet,0.2,,ULTRA,
17741,Sea Lamprey,Petromyzon,marinus,54.1,421.3,F,ADS,1,2000-01-08,2000,Lake Ontario,"Lake Ontario, Eastern Basin, Oswego NY",Eastern Basin L Ontario,43.5,-76.5,ON,WHA,TOX.PAR.25.MSD,0.2,L,1,,Organochlorine,Toxaphene Parlar 25,Toxaphene parlar 25,NG/G wet,0.2,,ULTRA,
17744,Sea Lamprey,Petromyzon,marinus,68.2,544.4,M,ADS,1,2000-01-08,2000,Lake Ontario,"Lake Ontario, Eastern Basin, Oswego NY",Eastern Basin L Ontario,43.5,-76.5,ON,WHA,TOX.PAR.25.MSD,0.2,L,1,,Organochlorine,Toxaphene Parlar 25,Toxaphene parlar 25,NG/G wet,0.2,,ULTRA,
17741,Sea Lamprey,Petromyzon,marinus,54.1,421.3,F,ADS,1,2000-01-08,2000,Lake Ontario,"Lake Ontario, Eastern Basin, Oswego NY",Eastern Basin L Ontario,43.5,-76.5,ON,WHA,TOX.PAR.26.MSD,0.2,L,1,,Organochlorine,Toxaphene Parlar 26,Toxaphene parlar 26,NG/G wet,0.2,,ULTRA,
17744,Sea Lamprey,Petromyzon,marinus,68.2,544.4,M,ADS,1,2000-01-08,2000,Lake Ontario,"Lake Ontario, Eastern Basin, Oswego NY",Eastern Basin L Ontario,43.5,-76.5,ON,WHA,TOX.PAR.26.MSD,0.2,L,1,,Organochlorine,Toxaphene Parlar 26,Toxaphene parlar 26,NG/G wet,0.2,,ULTRA,
17741,Sea Lamprey,Petromyzon,marinus,54.1,421.3,F,ADS,1,2000-01-08,2000,Lake Ontario,"Lake Ontario, Eastern Basin, Oswego NY",Eastern Basin L Ontario,43.5,-76.5,ON,WHA,TOX.PAR.31&32.MSD,0.2,L,1,,Organochlorine,"Toxaphene Parlar 31,32",Toxaphene parlar 31 & 32,NG/G wet,0.2,,ULTRA,
17744,Sea Lamprey,Petromyzon,marinus,68.2,544.4,M,ADS,1,2000-01-08,2000,Lake Ontario,"Lake Ontario, Eastern Basin, Oswego NY",Eastern Basin L Ontario,43.5,-76.5,ON,WHA,TOX.PAR.31&32.MSD,0.2,L,1,,Organochlorine,"Toxaphene Parlar 31,32",Toxaphene parlar 31 & 32,NG/G wet,0.2,,ULTRA,
17741,Sea Lamprey,Petromyzon,marinus,54.1,421.3,F,ADS,1,2000-01-08,2000,Lake Ontario,"Lake Ontario, Eastern Basin, Oswego NY",Eastern Basin L Ontario,43.5,-76.5,ON,WHA,TOX.PAR.38.MSD,0.2,L,1,,Organochlorine,Toxaphene Parlar 38,Toxaphene parlar 38,NG/G wet,0.2,,ULTRA,
17744,Sea Lamprey,Petromyzon,marinus,68.2,544.4,M,ADS,1,2000-01-08,2000,Lake Ontario,"Lake Ontario, Eastern Basin, Oswego NY",Eastern Basin L Ontario,43.5,-76.5,ON,WHA,TOX.PAR.38.MSD,0.2,L,1,,Organochlorine,Toxaphene Parlar 38,Toxaphene parlar 38,NG/G wet,0.2,,ULTRA,
17741,Sea Lamprey,Petromyzon,marinus,54.1,421.3,F,ADS,1,2000-01-08,2000,Lake Ontario,"Lake Ontario, Eastern Basin, Oswego NY",Eastern Basin L Ontario,43.5,-76.5,ON,WHA,TOX.PAR.39.MSD,0.2,L,1,,Organochlorine,Toxaphene Parlar 39,Toxaphene parlar 39,NG/G wet,0.2,,ULTRA,
17744,Sea Lamprey,Petromyzon,marinus,68.2,544.4,M,ADS,1,2000-01-08,2000,Lake Ontario,"Lake Ontario, Eastern Basin, Oswego NY",Eastern Basin L Ontario,43.5,-76.5,ON,WHA,TOX.PAR.39.MSD,0.2,L,1,,Organochlorine,Toxaphene Parlar 39,Toxaphene parlar 39,NG/G wet,0.2,,ULTRA,
17741,Sea Lamprey,Petromyzon,marinus,54.1,421.3,F,ADS,1,2000-01-08,2000,Lake Ontario,"Lake Ontario, Eastern Basin, Oswego NY",Eastern Basin L Ontario,43.5,-76.5,ON,WHA,TOX.PAR.40&41.MSD,0.5348,,1,,Organochlorine,"Toxaphene Parlar 40,41",Toxaphene parlar 40 & 41,NG/G wet,0.2,,ULTRA,
17744,Sea Lamprey,Petromyzon,marinus,68.2,544.4,M,ADS,1,2000-01-08,2000,Lake Ontario,"Lake Ontario, Eastern Basin, Oswego NY",Eastern Basin L Ontario,43.5,-76.5,ON,WHA,TOX.PAR.40&41.MSD,0.53403,,1,,Organochlorine,"Toxaphene Parlar 40,41",Toxaphene parlar 40 & 41,NG/G wet,0.2,,ULTRA,
17741,Sea Lamprey,Petromyzon,marinus,54.1,421.3,F,ADS,1,2000-01-08,2000,Lake Ontario,"Lake Ontario, Eastern Basin, Oswego NY",Eastern Basin L Ontario,43.5,-76.5,ON,WHA,TOX.PAR.42.MSD,0.2,L,1,,Organochlorine,Toxaphene Parlar 42,Toxaphene parlar 42,NG/G wet,0.2,,ULTRA,
17744,Sea Lamprey,Petromyzon,marinus,68.2,544.4,M,ADS,1,2000-01-08,2000,Lake Ontario,"Lake Ontario, Eastern Basin, Oswego NY",Eastern Basin L Ontario,43.5,-76.5,ON,WHA,TOX.PAR.42.MSD,0.2,L,1,,Organochlorine,Toxaphene Parlar 42,Toxaphene parlar 42,NG/G wet,0.2,,ULTRA,
17741,Sea Lamprey,Petromyzon,marinus,54.1,421.3,F,ADS,1,2000-01-08,2000,Lake Ontario,"Lake Ontario, Eastern Basin, Oswego NY",Eastern Basin L Ontario,43.5,-76.5,ON,WHA,TOX.PAR.44.MSD,2.28777,,1,,Organochlorine,Toxaphene Parlar 44,Toxaphene parlar 44,NG/G wet,0.2,,ULTRA,
17744,Sea Lamprey,Petromyzon,marinus,68.2,544.4,M,ADS,1,2000-01-08,2000,Lake Ontario,"Lake Ontario, Eastern Basin, Oswego NY",Eastern Basin L Ontario,43.5,-76.5,ON,WHA,TOX.PAR.44.MSD,2.97935,,1,,Organochlorine,Toxaphene Parlar 44,Toxaphene parlar 44,NG/G wet,0.2,,ULTRA,
17741,Sea Lamprey,Petromyzon,marinus,54.1,421.3,F,ADS,1,2000-01-08,2000,Lake Ontario,"Lake Ontario, Eastern Basin, Oswego NY",Eastern Basin L Ontario,43.5,-76.5,ON,WHA,TOX.PAR.50.MSD,2.58489,,1,,Organochlorine,Toxaphene Parlar 50,Toxaphene parlar 50,NG/G wet,0.2,,ULTRA,
17744,Sea Lamprey,Petromyzon,marinus,68.2,544.4,M,ADS,1,2000-01-08,2000,Lake Ontario,"Lake Ontario, Eastern Basin, Oswego NY",Eastern Basin L Ontario,43.5,-76.5,ON,WHA,TOX.PAR.50.MSD,1.93938,,1,,Organochlorine,Toxaphene Parlar 50,Toxaphene parlar 50,NG/G wet,0.2,,ULTRA,
17741,Sea Lamprey,Petromyzon,marinus,54.1,421.3,F,ADS,1,2000-01-08,2000,Lake Ontario,"Lake Ontario, Eastern Basin, Oswego NY",Eastern Basin L Ontario,43.5,-76.5,ON,WHA,TOX.PAR.51.MSD,0.2,L,1,,Organochlorine,Toxaphene Parlar 51,Toxaphene parlar 51,NG/G wet,0.2,,ULTRA,
17744,Sea Lamprey,Petromyzon,marinus,68.2,544.4,M,ADS,1,2000-01-08,2000,Lake Ontario,"Lake Ontario, Eastern Basin, Oswego NY",Eastern Basin L Ontario,43.5,-76.5,ON,WHA,TOX.PAR.51.MSD,0.2,L,1,,Organochlorine,Toxaphene Parlar 51,Toxaphene parlar 51,NG/G wet,0.2,,ULTRA,
17741,Sea Lamprey,Petromyzon,marinus,54.1,421.3,F,ADS,1,2000-01-08,2000,Lake Ontario,"Lake Ontario, Eastern Basin, Oswego NY",Eastern Basin L Ontario,43.5,-76.5,ON,WHA,TOX.PAR.56.MSD,0.2,L,1,,Organochlorine,Toxaphene Parlar 56,Toxaphene parlar 56,NG/G wet,0.2,,ULTRA,
17744,Sea Lamprey,Petromyzon,marinus,68.2,544.4,M,ADS,1,2000-01-08,2000,Lake Ontario,"Lake Ontario, Eastern Basin, Oswego NY",Eastern Basin L Ontario,43.5,-76.5,ON,WHA,TOX.PAR.56.MSD,0.2,L,1,,Organochlorine,Toxaphene Parlar 56,Toxaphene parlar 56,NG/G wet,0.2,,ULTRA,
17741,Sea Lamprey,Petromyzon,marinus,54.1,421.3,F,ADS,1,2000-01-08,2000,Lake Ontario,"Lake Ontario, Eastern Basin, Oswego NY",Eastern Basin L Ontario,43.5,-76.5,ON,WHA,TOX.PAR.58.MSD,0.2,L,1,,Organochlorine,Toxaphene Parlar 58,Toxaphene parlar 58,NG/G wet,0.2,,ULTRA,
17744,Sea Lamprey,Petromyzon,marinus,68.2,544.4,M,ADS,1,2000-01-08,2000,Lake Ontario,"Lake Ontario, Eastern Basin, Oswego NY",Eastern Basin L Ontario,43.5,-76.5,ON,WHA,TOX.PAR.58.MSD,0.2,L,1,,Organochlorine,Toxaphene Parlar 58,Toxaphene parlar 58,NG/G wet,0.2,,ULTRA,
17741,Sea Lamprey,Petromyzon,marinus,54.1,421.3,F,ADS,1,2000-01-08,2000,Lake Ontario,"Lake Ontario, Eastern Basin, Oswego NY",Eastern Basin L Ontario,43.5,-76.5,ON,WHA,TOX.PAR.59.MSD,0.2,L,1,,Organochlorine,Toxaphene Parlar 59,Toxaphene parlar 59,NG/G wet,0.2,,ULTRA,
17744,Sea Lamprey,Petromyzon,marinus,68.2,544.4,M,ADS,1,2000-01-08,2000,Lake Ontario,"Lake Ontario, Eastern Basin, Oswego NY",Eastern Basin L Ontario,43.5,-76.5,ON,WHA,TOX.PAR.59.MSD,0.2,L,1,,Organochlorine,Toxaphene Parlar 59,Toxaphene parlar 59,NG/G wet,0.2,,ULTRA,
17741,Sea Lamprey,Petromyzon,marinus,54.1,421.3,F,ADS,1,2000-01-08,2000,Lake Ontario,"Lake Ontario, Eastern Basin, Oswego NY",Eastern Basin L Ontario,43.5,-76.5,ON,WHA,TOX.PAR.62.MSD,0.2,L,1,,Organochlorine,Toxaphene Parlar 62,Toxaphene parlar 62,NG/G wet,0.2,,ULTRA,
17744,Sea Lamprey,Petromyzon,marinus,68.2,544.4,M,ADS,1,2000-01-08,2000,Lake Ontario,"Lake Ontario, Eastern Basin, Oswego NY",Eastern Basin L Ontario,43.5,-76.5,ON,WHA,TOX.PAR.62.MSD,0.2,L,1,,Organochlorine,Toxaphene Parlar 62,Toxaphene parlar 62,NG/G wet,0.2,,ULTRA,
17741,Sea Lamprey,Petromyzon,marinus,54.1,421.3,F,ADS,1,2000-01-08,2000,Lake Ontario,"Lake Ontario, Eastern Basin, Oswego NY",Eastern Basin L Ontario,43.5,-76.5,ON,WHA,TOX.PAR.63.MSD,0.2,L,1,,Organochlorine,Toxaphene Parlar 63,Toxaphene parlar 63,NG/G wet,0.2,,ULTRA,
17744,Sea Lamprey,Petromyzon,marinus,68.2,544.4,M,ADS,1,2000-01-08,2000,Lake Ontario,"Lake Ontario, Eastern Basin, Oswego NY",Eastern Basin L Ontario,43.5,-76.5,ON,WHA,TOX.PAR.63.MSD,0.2,L,1,,Organochlorine,Toxaphene Parlar 63,Toxaphene parlar 63,NG/G wet,0.2,,ULTRA,
17741,Sea Lamprey,Petromyzon,marinus,54.1,421.3,F,ADS,1,2000-01-08,2000,Lake Ontario,"Lake Ontario, Eastern Basin, Oswego NY",Eastern Basin L Ontario,43.5,-76.5,ON,WHA,TOX.PAR.69.MSD,0.2,L,1,,Organochlorine,Toxaphene Parlar 69,Toxaphene parlar 69,NG/G wet,0.2,,ULTRA,
17744,Sea Lamprey,Petromyzon,marinus,68.2,544.4,M,ADS,1,2000-01-08,2000,Lake Ontario,"Lake Ontario, Eastern Basin, Oswego NY",Eastern Basin L Ontario,43.5,-76.5,ON,WHA,TOX.PAR.69.MSD,0.2,L,1,,Organochlorine,Toxaphene Parlar 69,Toxaphene parlar 69,NG/G wet,0.2,,ULTRA,
17750,Sea Lamprey,Petromyzon,marinus,68.4,489.4,F,ADS,1,2000-01-09,2000,Lake Ontario,"Lake Ontario, Eastern Basin, Oswego NY",Eastern Basin L Ontario,43.5,-76.5,ON,WHA,TOX,0.00816,,1,,Organochlorine,Toxaphene,Toxaphene,UG/G wet,,0.001,ULTRA,
17750,Sea Lamprey,Petromyzon,marinus,68.4,489.4,F,ADS,1,2000-01-09,2000,Lake Ontario,"Lake Ontario, Eastern Basin, Oswego NY",Eastern Basin L Ontario,43.5,-76.5,ON,WHA,TOX.PAR.11&12.MSD,0.2,L,1,,Organochlorine,"Toxaphene parlar 11,12",Toxaphene parlar 11 & 12,NG/G wet,0.2,,ULTRA,
17750,Sea Lamprey,Petromyzon,marinus,68.4,489.4,F,ADS,1,2000-01-09,2000,Lake Ontario,"Lake Ontario, Eastern Basin, Oswego NY",Eastern Basin L Ontario,43.5,-76.5,ON,WHA,TOX.PAR.15.MSD,0.2,L,1,,Organochlorine,Toxaphene Parlar 15,Toxaphene parlar 15,NG/G wet,0.2,,ULTRA,
17750,Sea Lamprey,Petromyzon,marinus,68.4,489.4,F,ADS,1,2000-01-09,2000,Lake Ontario,"Lake Ontario, Eastern Basin, Oswego NY",Eastern Basin L Ontario,43.5,-76.5,ON,WHA,TOX.PAR.21.MSD,0.2,L,1,,Organochlorine,Toxaphene Parlar 21,Toxaphene parlar 21,NG/G wet,0.2,,ULTRA,
17750,Sea Lamprey,Petromyzon,marinus,68.4,489.4,F,ADS,1,2000-01-09,2000,Lake Ontario,"Lake Ontario, Eastern Basin, Oswego NY",Eastern Basin L Ontario,43.5,-76.5,ON,WHA,TOX.PAR.25.MSD,0.2,L,1,,Organochlorine,Toxaphene Parlar 25,Toxaphene parlar 25,NG/G wet,0.2,,ULTRA,
17750,Sea Lamprey,Petromyzon,marinus,68.4,489.4,F,ADS,1,2000-01-09,2000,Lake Ontario,"Lake Ontario, Eastern Basin, Oswego NY",Eastern Basin L Ontario,43.5,-76.5,ON,WHA,TOX.PAR.26.MSD,0.2,L,1,,Organochlorine,Toxaphene Parlar 26,Toxaphene parlar 26,NG/G wet,0.2,,ULTRA,
17750,Sea Lamprey,Petromyzon,marinus,68.4,489.4,F,ADS,1,2000-01-09,2000,Lake Ontario,"Lake Ontario, Eastern Basin, Oswego NY",Eastern Basin L Ontario,43.5,-76.5,ON,WHA,TOX.PAR.31&32.MSD,0.2,L,1,,Organochlorine,"Toxaphene Parlar 31,32",Toxaphene parlar 31 & 32,NG/G wet,0.2,,ULTRA,
17750,Sea Lamprey,Petromyzon,marinus,68.4,489.4,F,ADS,1,2000-01-09,2000,Lake Ontario,"Lake Ontario, Eastern Basin, Oswego NY",Eastern Basin L Ontario,43.5,-76.5,ON,WHA,TOX.PAR.38.MSD,0.2,L,1,,Organochlorine,Toxaphene Parlar 38,Toxaphene parlar 38,NG/G wet,0.2,,ULTRA,
17750,Sea Lamprey,Petromyzon,marinus,68.4,489.4,F,ADS,1,2000-01-09,2000,Lake Ontario,"Lake Ontario, Eastern Basin, Oswego NY",Eastern Basin L Ontario,43.5,-76.5,ON,WHA,TOX.PAR.39.MSD,0.2,L,1,,Organochlorine,Toxaphene Parlar 39,Toxaphene parlar 39,NG/G wet,0.2,,ULTRA,
17750,Sea Lamprey,Petromyzon,marinus,68.4,489.4,F,ADS,1,2000-01-09,2000,Lake Ontario,"Lake Ontario, Eastern Basin, Oswego NY",Eastern Basin L Ontario,43.5,-76.5,ON,WHA,TOX.PAR.40&41.MSD,0.72813,,1,,Organochlorine,"Toxaphene Parlar 40,41",Toxaphene parlar 40 & 41,NG/G wet,0.2,,ULTRA,
17750,Sea Lamprey,Petromyzon,marinus,68.4,489.4,F,ADS,1,2000-01-09,2000,Lake Ontario,"Lake Ontario, Eastern Basin, Oswego NY",Eastern Basin L Ontario,43.5,-76.5,ON,WHA,TOX.PAR.42.MSD,0.2,L,1,,Organochlorine,Toxaphene Parlar 42,Toxaphene parlar 42,NG/G wet,0.2,,ULTRA,
17750,Sea Lamprey,Petromyzon,marinus,68.4,489.4,F,ADS,1,2000-01-09,2000,Lake Ontario,"Lake Ontario, Eastern Basin, Oswego NY",Eastern Basin L Ontario,43.5,-76.5,ON,WHA,TOX.PAR.44.MSD,4.36883,,1,,Organochlorine,Toxaphene Parlar 44,Toxaphene parlar 44,NG/G wet,0.2,,ULTRA,
17750,Sea Lamprey,Petromyzon,marinus,68.4,489.4,F,ADS,1,2000-01-09,2000,Lake Ontario,"Lake Ontario, Eastern Basin, Oswego NY",Eastern Basin L Ontario,43.5,-76.5,ON,WHA,TOX.PAR.50.MSD,2.50479,,1,,Organochlorine,Toxaphene Parlar 50,Toxaphene parlar 50,NG/G wet,0.2,,ULTRA,
17750,Sea Lamprey,Petromyzon,marinus,68.4,489.4,F,ADS,1,2000-01-09,2000,Lake Ontario,"Lake Ontario, Eastern Basin, Oswego NY",Eastern Basin L Ontario,43.5,-76.5,ON,WHA,TOX.PAR.51.MSD,0.2,L,1,,Organochlorine,Toxaphene Parlar 51,Toxaphene parlar 51,NG/G wet,0.2,,ULTRA,
17750,Sea Lamprey,Petromyzon,marinus,68.4,489.4,F,ADS,1,2000-01-09,2000,Lake Ontario,"Lake Ontario, Eastern Basin, Oswego NY",Eastern Basin L Ontario,43.5,-76.5,ON,WHA,TOX.PAR.56.MSD,0.2,L,1,,Organochlorine,Toxaphene Parlar 56,Toxaphene parlar 56,NG/G wet,0.2,,ULTRA,
17750,Sea Lamprey,Petromyzon,marinus,68.4,489.4,F,ADS,1,2000-01-09,2000,Lake Ontario,"Lake Ontario, Eastern Basin, Oswego NY",Eastern Basin L Ontario,43.5,-76.5,ON,WHA,TOX.PAR.58.MSD,0.2,L,1,,Organochlorine,Toxaphene Parlar 58,Toxaphene parlar 58,NG/G wet,0.2,,ULTRA,
17750,Sea Lamprey,Petromyzon,marinus,68.4,489.4,F,ADS,1,2000-01-09,2000,Lake Ontario,"Lake Ontario, Eastern Basin, Oswego NY",Eastern Basin L Ontario,43.5,-76.5,ON,WHA,TOX.PAR.59.MSD,0.2,L,1,,Organochlorine,Toxaphene Parlar 59,Toxaphene parlar 59,NG/G wet,0.2,,ULTRA,
17750,Sea Lamprey,Petromyzon,marinus,68.4,489.4,F,ADS,1,2000-01-09,2000,Lake Ontario,"Lake Ontario, Eastern Basin, Oswego NY",Eastern Basin L Ontario,43.5,-76.5,ON,WHA,TOX.PAR.62.MSD,0.2,L,1,,Organochlorine,Toxaphene Parlar 62,Toxaphene parlar 62,NG/G wet,0.2,,ULTRA,
17750,Sea Lamprey,Petromyzon,marinus,68.4,489.4,F,ADS,1,2000-01-09,2000,Lake Ontario,"Lake Ontario, Eastern Basin, Oswego NY",Eastern Basin L Ontario,43.5,-76.5,ON,WHA,TOX.PAR.63.MSD,0.2,L,1,,Organochlorine,Toxaphene Parlar 63,Toxaphene parlar 63,NG/G wet,0.2,,ULTRA,
17750,Sea Lamprey,Petromyzon,marinus,68.4,489.4,F,ADS,1,2000-01-09,2000,Lake Ontario,"Lake Ontario, Eastern Basin, Oswego NY",Eastern Basin L Ontario,43.5,-76.5,ON,WHA,TOX.PAR.69.MSD,0.2,L,1,,Organochlorine,Toxaphene Parlar 69,Toxaphene parlar 69,NG/G wet,0.2,,ULTRA,
17216,Sea Lamprey,Petromyzon,marinus,42.4,199.4,M,ADS,1,2000-08-17,2000,Lake Ontario,"Lake Ontario, Eastern Basin, Oswego NY",Eastern Basin L Ontario,43.5,-76.5,ON,WHA,TOX,0.0109,,1,,Organochlorine,Toxaphene,Toxaphene,UG/G wet,,0.001,ULTRA,
17216,Sea Lamprey,Petromyzon,marinus,42.4,199.4,M,ADS,1,2000-08-17,2000,Lake Ontario,"Lake Ontario, Eastern Basin, Oswego NY",Eastern Basin L Ontario,43.5,-76.5,ON,WHA,TOX.PAR.11&12.MSD,0.2,L,1,,Organochlorine,"Toxaphene parlar 11,12",Toxaphene parlar 11 & 12,NG/G wet,0.2,,ULTRA,
17216,Sea Lamprey,Petromyzon,marinus,42.4,199.4,M,ADS,1,2000-08-17,2000,Lake Ontario,"Lake Ontario, Eastern Basin, Oswego NY",Eastern Basin L Ontario,43.5,-76.5,ON,WHA,TOX.PAR.15.MSD,0.2,L,1,,Organochlorine,Toxaphene Parlar 15,Toxaphene parlar 15,NG/G wet,0.2,,ULTRA,
17216,Sea Lamprey,Petromyzon,marinus,42.4,199.4,M,ADS,1,2000-08-17,2000,Lake Ontario,"Lake Ontario, Eastern Basin, Oswego NY",Eastern Basin L Ontario,43.5,-76.5,ON,WHA,TOX.PAR.21.MSD,0.2,L,1,,Organochlorine,Toxaphene Parlar 21,Toxaphene parlar 21,NG/G wet,0.2,,ULTRA,
17216,Sea Lamprey,Petromyzon,marinus,42.4,199.4,M,ADS,1,2000-08-17,2000,Lake Ontario,"Lake Ontario, Eastern Basin, Oswego NY",Eastern Basin L Ontario,43.5,-76.5,ON,WHA,TOX.PAR.25.MSD,0.2,L,1,,Organochlorine,Toxaphene Parlar 25,Toxaphene parlar 25,NG/G wet,0.2,,ULTRA,
17216,Sea Lamprey,Petromyzon,marinus,42.4,199.4,M,ADS,1,2000-08-17,2000,Lake Ontario,"Lake Ontario, Eastern Basin, Oswego NY",Eastern Basin L Ontario,43.5,-76.5,ON,WHA,TOX.PAR.26.MSD,0.2,L,1,,Organochlorine,Toxaphene Parlar 26,Toxaphene parlar 26,NG/G wet,0.2,,ULTRA,
17216,Sea Lamprey,Petromyzon,marinus,42.4,199.4,M,ADS,1,2000-08-17,2000,Lake Ontario,"Lake Ontario, Eastern Basin, Oswego NY",Eastern Basin L Ontario,43.5,-76.5,ON,WHA,TOX.PAR.31&32.MSD,0.2,L,1,,Organochlorine,"Toxaphene Parlar 31,32",Toxaphene parlar 31 & 32,NG/G wet,0.2,,ULTRA,
17216,Sea Lamprey,Petromyzon,marinus,42.4,199.4,M,ADS,1,2000-08-17,2000,Lake Ontario,"Lake Ontario, Eastern Basin, Oswego NY",Eastern Basin L Ontario,43.5,-76.5,ON,WHA,TOX.PAR.38.MSD,0.2,L,1,,Organochlorine,Toxaphene Parlar 38,Toxaphene parlar 38,NG/G wet,0.2,,ULTRA,
17216,Sea Lamprey,Petromyzon,marinus,42.4,199.4,M,ADS,1,2000-08-17,2000,Lake Ontario,"Lake Ontario, Eastern Basin, Oswego NY",Eastern Basin L Ontario,43.5,-76.5,ON,WHA,TOX.PAR.39.MSD,0.2,L,1,,Organochlorine,Toxaphene Parlar 39,Toxaphene parlar 39,NG/G wet,0.2,,ULTRA,
17216,Sea Lamprey,Petromyzon,marinus,42.4,199.4,M,ADS,1,2000-08-17,2000,Lake Ontario,"Lake Ontario, Eastern Basin, Oswego NY",Eastern Basin L Ontario,43.5,-76.5,ON,WHA,TOX.PAR.40&41.MSD,0.70349,,1,,Organochlorine,"Toxaphene Parlar 40,41",Toxaphene parlar 40 & 41,NG/G wet,0.2,,ULTRA,
17216,Sea Lamprey,Petromyzon,marinus,42.4,199.4,M,ADS,1,2000-08-17,2000,Lake Ontario,"Lake Ontario, Eastern Basin, Oswego NY",Eastern Basin L Ontario,43.5,-76.5,ON,WHA,TOX.PAR.42.MSD,0.2,L,1,,Organochlorine,Toxaphene Parlar 42,Toxaphene parlar 42,NG/G wet,0.2,,ULTRA,
17216,Sea Lamprey,Petromyzon,marinus,42.4,199.4,M,ADS,1,2000-08-17,2000,Lake Ontario,"Lake Ontario, Eastern Basin, Oswego NY",Eastern Basin L Ontario,43.5,-76.5,ON,WHA,TOX.PAR.44.MSD,4.30538,,1,,Organochlorine,Toxaphene Parlar 44,Toxaphene parlar 44,NG/G wet,0.2,,ULTRA,
17216,Sea Lamprey,Petromyzon,marinus,42.4,199.4,M,ADS,1,2000-08-17,2000,Lake Ontario,"Lake Ontario, Eastern Basin, Oswego NY",Eastern Basin L Ontario,43.5,-76.5,ON,WHA,TOX.PAR.50.MSD,3.12351,,1,,Organochlorine,Toxaphene Parlar 50,Toxaphene parlar 50,NG/G wet,0.2,,ULTRA,
17216,Sea Lamprey,Petromyzon,marinus,42.4,199.4,M,ADS,1,2000-08-17,2000,Lake Ontario,"Lake Ontario, Eastern Basin, Oswego NY",Eastern Basin L Ontario,43.5,-76.5,ON,WHA,TOX.PAR.51.MSD,0.2,L,1,,Organochlorine,Toxaphene Parlar 51,Toxaphene parlar 51,NG/G wet,0.2,,ULTRA,
