,CSP_No,Common_Name,Genus,Species,Total Length (cm),Total Weight (g),Sex_Code,Maturity_Code,Composite_Count,Collection_Date,Collection_Year,Waterbody,Station_Name,Basin/Site,Latitude,Longitude,Province/State,Tissue_Code,Parameter_Code,Value,Value_Flag,Rep,Measurement_Date,Parameter_Group,Master_Parameter_Name,Parameter_name,Unit_Code,LOD,MDL - typical,Laboratory,Method_Code
4136,6665,Coho Salmon,Oncorhynchus,kisutch,69.2,3600.0,M,ADS,1,1985-09-25,1985,Lake Erie,Port Colborne,Eastern Basin L Erie,42.86666667,-79.25,ON,WHA,DLD,0.01999,,1,,Organochlorine,Dieldrin,Dieldrin,UG/G,,0.005,UofG,UofG method TOPS-135
4137,6666,Coho Salmon,Oncorhynchus,kisutch,70.0,3510.0,M,ADS,1,1985-09-25,1985,Lake Erie,Port Colborne,Eastern Basin L Erie,42.86666667,-79.25,ON,WHA,DLD,0.01999,,1,,Organochlorine,Dieldrin,Dieldrin,UG/G,,0.005,UofG,UofG method TOPS-135
4138,6667,Coho Salmon,Oncorhynchus,kisutch,68.2,3025.0,M,ADS,1,1985-09-25,1985,Lake Erie,Port Colborne,Eastern Basin L Erie,42.86666667,-79.25,ON,WHA,DLD,0.01999,,1,,Organochlorine,Dieldrin,Dieldrin,UG/G,,0.005,UofG,UofG method TOPS-135
4139,6668,Coho Salmon,Oncorhynchus,kisutch,70.5,3550.0,M,ADS,1,1985-09-25,1985,Lake Erie,Port Colborne,Eastern Basin L Erie,42.86666667,-79.25,ON,WHA,DLD,0.01,BQL,1,,Organochlorine,Dieldrin,Dieldrin,UG/G,,0.005,UofG,UofG method TOPS-135
4140,6669,Coho Salmon,Oncorhynchus,kisutch,66.5,2870.0,M,ADS,1,1985-09-25,1985,Lake Erie,Port Colborne,Eastern Basin L Erie,42.86666667,-79.25,ON,WHA,DLD,0.01999,,1,,Organochlorine,Dieldrin,Dieldrin,UG/G,,0.005,UofG,UofG method TOPS-135
4141,6670,Coho Salmon,Oncorhynchus,kisutch,34.5,400.0,F,ADS,1,1985-09-25,1985,Lake Erie,Port Colborne,Eastern Basin L Erie,42.86666667,-79.25,ON,WHA,DLD,0.01,BQL,1,,Organochlorine,Dieldrin,Dieldrin,UG/G,,0.005,UofG,UofG method TOPS-135
4142,6672,Coho Salmon,Oncorhynchus,kisutch,34.5,470.0,M,ADS,1,1985-09-25,1985,Lake Erie,Port Colborne,Eastern Basin L Erie,42.86666667,-79.25,ON,WHA,DLD,0.01999,,1,,Organochlorine,Dieldrin,Dieldrin,UG/G,,0.005,UofG,UofG method TOPS-135
4143,6654,Coho Salmon,Oncorhynchus,kisutch,72.5,4325.0,F,ADS,1,1985-09-25,1985,Lake Erie,Port Colborne,Eastern Basin L Erie,42.86666667,-79.25,ON,WHA,HCB,0.01,BQL,1,,Organochlorine,Hexabromobenzene (HBB),Hexachlorobenzene,UG/G,,0.005,UofG,UofG method TOPS-135
4144,6655,Coho Salmon,Oncorhynchus,kisutch,70.5,4105.0,M,ADS,1,1985-09-25,1985,Lake Erie,Port Colborne,Eastern Basin L Erie,42.86666667,-79.25,ON,WHA,HCB,0.01,BQL,1,,Organochlorine,Hexabromobenzene (HBB),Hexachlorobenzene,UG/G,,0.005,UofG,UofG method TOPS-135
4145,6656,Coho Salmon,Oncorhynchus,kisutch,74.7,4250.0,M,ADS,1,1985-09-25,1985,Lake Erie,Port Colborne,Eastern Basin L Erie,42.86666667,-79.25,ON,WHA,HCB,0.01,BQL,1,,Organochlorine,Hexabromobenzene (HBB),Hexachlorobenzene,UG/G,,0.005,UofG,UofG method TOPS-135
4146,6657,Coho Salmon,Oncorhynchus,kisutch,74.2,4000.0,M,ADS,1,1985-09-25,1985,Lake Erie,Port Colborne,Eastern Basin L Erie,42.86666667,-79.25,ON,WHA,HCB,0.01,BQL,1,,Organochlorine,Hexabromobenzene (HBB),Hexachlorobenzene,UG/G,,0.005,UofG,UofG method TOPS-135
4147,6658,Coho Salmon,Oncorhynchus,kisutch,68.2,3517.0,M,ADS,1,1985-09-25,1985,Lake Erie,Port Colborne,Eastern Basin L Erie,42.86666667,-79.25,ON,WHA,HCB,0.01,BQL,1,,Organochlorine,Hexabromobenzene (HBB),Hexachlorobenzene,UG/G,,0.005,UofG,UofG method TOPS-135
4148,6659,Coho Salmon,Oncorhynchus,kisutch,66.5,3000.0,M,ADS,1,1985-09-25,1985,Lake Erie,Port Colborne,Eastern Basin L Erie,42.86666667,-79.25,ON,WHA,HCB,0.01,BQL,1,,Organochlorine,Hexabromobenzene (HBB),Hexachlorobenzene,UG/G,,0.005,UofG,UofG method TOPS-135
4149,6660,Coho Salmon,Oncorhynchus,kisutch,72.0,4830.0,M,ADS,1,1985-09-25,1985,Lake Erie,Port Colborne,Eastern Basin L Erie,42.86666667,-79.25,ON,WHA,HCB,0.01,BQL,1,,Organochlorine,Hexabromobenzene (HBB),Hexachlorobenzene,UG/G,,0.005,UofG,UofG method TOPS-135
4150,6662,Coho Salmon,Oncorhynchus,kisutch,74.0,5250.0,F,ADS,1,1985-09-25,1985,Lake Erie,Port Colborne,Eastern Basin L Erie,42.86666667,-79.25,ON,WHA,HCB,0.01,BQL,1,,Organochlorine,Hexabromobenzene (HBB),Hexachlorobenzene,UG/G,,0.005,UofG,UofG method TOPS-135
4151,6663,Coho Salmon,Oncorhynchus,kisutch,70.4,4200.0,M,ADS,1,1985-09-25,1985,Lake Erie,Port Colborne,Eastern Basin L Erie,42.86666667,-79.25,ON,WHA,HCB,0.01,BQL,1,,Organochlorine,Hexabromobenzene (HBB),Hexachlorobenzene,UG/G,,0.005,UofG,UofG method TOPS-135
4152,6664,Coho Salmon,Oncorhynchus,kisutch,69.0,3660.0,M,ADS,1,1985-09-25,1985,Lake Erie,Port Colborne,Eastern Basin L Erie,42.86666667,-79.25,ON,WHA,HCB,0.01,BQL,1,,Organochlorine,Hexabromobenzene (HBB),Hexachlorobenzene,UG/G,,0.005,UofG,UofG method TOPS-135
4153,6665,Coho Salmon,Oncorhynchus,kisutch,69.2,3600.0,M,ADS,1,1985-09-25,1985,Lake Erie,Port Colborne,Eastern Basin L Erie,42.86666667,-79.25,ON,WHA,HCB,0.01,BQL,1,,Organochlorine,Hexabromobenzene (HBB),Hexachlorobenzene,UG/G,,0.005,UofG,UofG method TOPS-135
4154,6666,Coho Salmon,Oncorhynchus,kisutch,70.0,3510.0,M,ADS,1,1985-09-25,1985,Lake Erie,Port Colborne,Eastern Basin L Erie,42.86666667,-79.25,ON,WHA,HCB,0.005,BDL,1,,Organochlorine,Hexabromobenzene (HBB),Hexachlorobenzene,UG/G,,0.005,UofG,UofG method TOPS-135
4155,6667,Coho Salmon,Oncorhynchus,kisutch,68.2,3025.0,M,ADS,1,1985-09-25,1985,Lake Erie,Port Colborne,Eastern Basin L Erie,42.86666667,-79.25,ON,WHA,HCB,0.005,BDL,1,,Organochlorine,Hexabromobenzene (HBB),Hexachlorobenzene,UG/G,,0.005,UofG,UofG method TOPS-135
4156,6668,Coho Salmon,Oncorhynchus,kisutch,70.5,3550.0,M,ADS,1,1985-09-25,1985,Lake Erie,Port Colborne,Eastern Basin L Erie,42.86666667,-79.25,ON,WHA,HCB,0.01,BQL,1,,Organochlorine,Hexabromobenzene (HBB),Hexachlorobenzene,UG/G,,0.005,UofG,UofG method TOPS-135
4157,6669,Coho Salmon,Oncorhynchus,kisutch,66.5,2870.0,M,ADS,1,1985-09-25,1985,Lake Erie,Port Colborne,Eastern Basin L Erie,42.86666667,-79.25,ON,WHA,HCB,0.005,BDL,1,,Organochlorine,Hexabromobenzene (HBB),Hexachlorobenzene,UG/G,,0.005,UofG,UofG method TOPS-135
4158,6670,Coho Salmon,Oncorhynchus,kisutch,34.5,400.0,F,ADS,1,1985-09-25,1985,Lake Erie,Port Colborne,Eastern Basin L Erie,42.86666667,-79.25,ON,WHA,HCB,0.005,BDL,1,,Organochlorine,Hexabromobenzene (HBB),Hexachlorobenzene,UG/G,,0.005,UofG,UofG method TOPS-135
4159,6672,Coho Salmon,Oncorhynchus,kisutch,34.5,470.0,M,ADS,1,1985-09-25,1985,Lake Erie,Port Colborne,Eastern Basin L Erie,42.86666667,-79.25,ON,WHA,HCB,0.005,BDL,1,,Organochlorine,Hexabromobenzene (HBB),Hexachlorobenzene,UG/G,,0.005,UofG,UofG method TOPS-135
4160,6654,Coho Salmon,Oncorhynchus,kisutch,72.5,4325.0,F,ADS,1,1985-09-25,1985,Lake Erie,Port Colborne,Eastern Basin L Erie,42.86666667,-79.25,ON,WHA,HEP,0.01,BQL,1,,Organochlorine,Heptachlor epoxide,Heptachlor epoxide,UG/G,,0.005,UofG,UofG method TOPS-135
4161,6655,Coho Salmon,Oncorhynchus,kisutch,70.5,4105.0,M,ADS,1,1985-09-25,1985,Lake Erie,Port Colborne,Eastern Basin L Erie,42.86666667,-79.25,ON,WHA,HEP,0.01,BQL,1,,Organochlorine,Heptachlor epoxide,Heptachlor epoxide,UG/G,,0.005,UofG,UofG method TOPS-135
4162,6656,Coho Salmon,Oncorhynchus,kisutch,74.7,4250.0,M,ADS,1,1985-09-25,1985,Lake Erie,Port Colborne,Eastern Basin L Erie,42.86666667,-79.25,ON,WHA,HEP,0.01,BQL,1,,Organochlorine,Heptachlor epoxide,Heptachlor epoxide,UG/G,,0.005,UofG,UofG method TOPS-135
4163,6657,Coho Salmon,Oncorhynchus,kisutch,74.2,4000.0,M,ADS,1,1985-09-25,1985,Lake Erie,Port Colborne,Eastern Basin L Erie,42.86666667,-79.25,ON,WHA,HEP,0.01,BQL,1,,Organochlorine,Heptachlor epoxide,Heptachlor epoxide,UG/G,,0.005,UofG,UofG method TOPS-135
4164,6658,Coho Salmon,Oncorhynchus,kisutch,68.2,3517.0,M,ADS,1,1985-09-25,1985,Lake Erie,Port Colborne,Eastern Basin L Erie,42.86666667,-79.25,ON,WHA,HEP,0.01,BQL,1,,Organochlorine,Heptachlor epoxide,Heptachlor epoxide,UG/G,,0.005,UofG,UofG method TOPS-135
4165,6659,Coho Salmon,Oncorhynchus,kisutch,66.5,3000.0,M,ADS,1,1985-09-25,1985,Lake Erie,Port Colborne,Eastern Basin L Erie,42.86666667,-79.25,ON,WHA,HEP,0.01,BQL,1,,Organochlorine,Heptachlor epoxide,Heptachlor epoxide,UG/G,,0.005,UofG,UofG method TOPS-135
4166,6660,Coho Salmon,Oncorhynchus,kisutch,72.0,4830.0,M,ADS,1,1985-09-25,1985,Lake Erie,Port Colborne,Eastern Basin L Erie,42.86666667,-79.25,ON,WHA,HEP,0.01,BQL,1,,Organochlorine,Heptachlor epoxide,Heptachlor epoxide,UG/G,,0.005,UofG,UofG method TOPS-135
4167,6662,Coho Salmon,Oncorhynchus,kisutch,74.0,5250.0,F,ADS,1,1985-09-25,1985,Lake Erie,Port Colborne,Eastern Basin L Erie,42.86666667,-79.25,ON,WHA,HEP,0.01,BQL,1,,Organochlorine,Heptachlor epoxide,Heptachlor epoxide,UG/G,,0.005,UofG,UofG method TOPS-135
4168,6663,Coho Salmon,Oncorhynchus,kisutch,70.4,4200.0,M,ADS,1,1985-09-25,1985,Lake Erie,Port Colborne,Eastern Basin L Erie,42.86666667,-79.25,ON,WHA,HEP,0.01,BQL,1,,Organochlorine,Heptachlor epoxide,Heptachlor epoxide,UG/G,,0.005,UofG,UofG method TOPS-135
4169,6664,Coho Salmon,Oncorhynchus,kisutch,69.0,3660.0,M,ADS,1,1985-09-25,1985,Lake Erie,Port Colborne,Eastern Basin L Erie,42.86666667,-79.25,ON,WHA,HEP,0.01,BQL,1,,Organochlorine,Heptachlor epoxide,Heptachlor epoxide,UG/G,,0.005,UofG,UofG method TOPS-135
4170,6665,Coho Salmon,Oncorhynchus,kisutch,69.2,3600.0,M,ADS,1,1985-09-25,1985,Lake Erie,Port Colborne,Eastern Basin L Erie,42.86666667,-79.25,ON,WHA,HEP,0.01,BQL,1,,Organochlorine,Heptachlor epoxide,Heptachlor epoxide,UG/G,,0.005,UofG,UofG method TOPS-135
4171,6666,Coho Salmon,Oncorhynchus,kisutch,70.0,3510.0,M,ADS,1,1985-09-25,1985,Lake Erie,Port Colborne,Eastern Basin L Erie,42.86666667,-79.25,ON,WHA,HEP,0.01,BQL,1,,Organochlorine,Heptachlor epoxide,Heptachlor epoxide,UG/G,,0.005,UofG,UofG method TOPS-135
4172,6667,Coho Salmon,Oncorhynchus,kisutch,68.2,3025.0,M,ADS,1,1985-09-25,1985,Lake Erie,Port Colborne,Eastern Basin L Erie,42.86666667,-79.25,ON,WHA,HEP,0.01,BQL,1,,Organochlorine,Heptachlor epoxide,Heptachlor epoxide,UG/G,,0.005,UofG,UofG method TOPS-135
4173,6668,Coho Salmon,Oncorhynchus,kisutch,70.5,3550.0,M,ADS,1,1985-09-25,1985,Lake Erie,Port Colborne,Eastern Basin L Erie,42.86666667,-79.25,ON,WHA,HEP,0.01,BQL,1,,Organochlorine,Heptachlor epoxide,Heptachlor epoxide,UG/G,,0.005,UofG,UofG method TOPS-135
4174,6669,Coho Salmon,Oncorhynchus,kisutch,66.5,2870.0,M,ADS,1,1985-09-25,1985,Lake Erie,Port Colborne,Eastern Basin L Erie,42.86666667,-79.25,ON,WHA,HEP,0.01,BQL,1,,Organochlorine,Heptachlor epoxide,Heptachlor epoxide,UG/G,,0.005,UofG,UofG method TOPS-135
4175,6670,Coho Salmon,Oncorhynchus,kisutch,34.5,400.0,F,ADS,1,1985-09-25,1985,Lake Erie,Port Colborne,Eastern Basin L Erie,42.86666667,-79.25,ON,WHA,HEP,0.01,BQL,1,,Organochlorine,Heptachlor epoxide,Heptachlor epoxide,UG/G,,0.005,UofG,UofG method TOPS-135
4176,6672,Coho Salmon,Oncorhynchus,kisutch,34.5,470.0,M,ADS,1,1985-09-25,1985,Lake Erie,Port Colborne,Eastern Basin L Erie,42.86666667,-79.25,ON,WHA,HEP,0.01,BQL,1,,Organochlorine,Heptachlor epoxide,Heptachlor epoxide,UG/G,,0.005,UofG,UofG method TOPS-135
4177,6654,Coho Salmon,Oncorhynchus,kisutch,72.5,4325.0,F,ADS,1,1985-09-25,1985,Lake Erie,Port Colborne,Eastern Basin L Erie,42.86666667,-79.25,ON,WHA,PCB,0.4,,1,,Organochlorine,PCBs (as Arochlor 1254) Total,Total PCBs (as Arochlor 1254),UG/G,,0.05,UofG,UofG method TOPS-135
4178,6655,Coho Salmon,Oncorhynchus,kisutch,70.5,4105.0,M,ADS,1,1985-09-25,1985,Lake Erie,Port Colborne,Eastern Basin L Erie,42.86666667,-79.25,ON,WHA,PCB,0.3,,1,,Organochlorine,PCBs (as Arochlor 1254) Total,Total PCBs (as Arochlor 1254),UG/G,,0.05,UofG,UofG method TOPS-135
4179,6656,Coho Salmon,Oncorhynchus,kisutch,74.7,4250.0,M,ADS,1,1985-09-25,1985,Lake Erie,Port Colborne,Eastern Basin L Erie,42.86666667,-79.25,ON,WHA,PCB,0.4,,1,,Organochlorine,PCBs (as Arochlor 1254) Total,Total PCBs (as Arochlor 1254),UG/G,,0.05,UofG,UofG method TOPS-135
4180,6657,Coho Salmon,Oncorhynchus,kisutch,74.2,4000.0,M,ADS,1,1985-09-25,1985,Lake Erie,Port Colborne,Eastern Basin L Erie,42.86666667,-79.25,ON,WHA,PCB,0.4,,1,,Organochlorine,PCBs (as Arochlor 1254) Total,Total PCBs (as Arochlor 1254),UG/G,,0.05,UofG,UofG method TOPS-135
4181,6658,Coho Salmon,Oncorhynchus,kisutch,68.2,3517.0,M,ADS,1,1985-09-25,1985,Lake Erie,Port Colborne,Eastern Basin L Erie,42.86666667,-79.25,ON,WHA,PCB,0.4,,1,,Organochlorine,PCBs (as Arochlor 1254) Total,Total PCBs (as Arochlor 1254),UG/G,,0.05,UofG,UofG method TOPS-135
4182,6659,Coho Salmon,Oncorhynchus,kisutch,66.5,3000.0,M,ADS,1,1985-09-25,1985,Lake Erie,Port Colborne,Eastern Basin L Erie,42.86666667,-79.25,ON,WHA,PCB,0.4,,1,,Organochlorine,PCBs (as Arochlor 1254) Total,Total PCBs (as Arochlor 1254),UG/G,,0.05,UofG,UofG method TOPS-135
4183,6660,Coho Salmon,Oncorhynchus,kisutch,72.0,4830.0,M,ADS,1,1985-09-25,1985,Lake Erie,Port Colborne,Eastern Basin L Erie,42.86666667,-79.25,ON,WHA,PCB,0.3,,1,,Organochlorine,PCBs (as Arochlor 1254) Total,Total PCBs (as Arochlor 1254),UG/G,,0.05,UofG,UofG method TOPS-135
4184,6662,Coho Salmon,Oncorhynchus,kisutch,74.0,5250.0,F,ADS,1,1985-09-25,1985,Lake Erie,Port Colborne,Eastern Basin L Erie,42.86666667,-79.25,ON,WHA,PCB,0.4,,1,,Organochlorine,PCBs (as Arochlor 1254) Total,Total PCBs (as Arochlor 1254),UG/G,,0.05,UofG,UofG method TOPS-135
4185,6663,Coho Salmon,Oncorhynchus,kisutch,70.4,4200.0,M,ADS,1,1985-09-25,1985,Lake Erie,Port Colborne,Eastern Basin L Erie,42.86666667,-79.25,ON,WHA,PCB,0.4,,1,,Organochlorine,PCBs (as Arochlor 1254) Total,Total PCBs (as Arochlor 1254),UG/G,,0.05,UofG,UofG method TOPS-135
4186,6664,Coho Salmon,Oncorhynchus,kisutch,69.0,3660.0,M,ADS,1,1985-09-25,1985,Lake Erie,Port Colborne,Eastern Basin L Erie,42.86666667,-79.25,ON,WHA,PCB,0.3,,1,,Organochlorine,PCBs (as Arochlor 1254) Total,Total PCBs (as Arochlor 1254),UG/G,,0.05,UofG,UofG method TOPS-135
4187,6665,Coho Salmon,Oncorhynchus,kisutch,69.2,3600.0,M,ADS,1,1985-09-25,1985,Lake Erie,Port Colborne,Eastern Basin L Erie,42.86666667,-79.25,ON,WHA,PCB,0.4,,1,,Organochlorine,PCBs (as Arochlor 1254) Total,Total PCBs (as Arochlor 1254),UG/G,,0.05,UofG,UofG method TOPS-135
4188,6666,Coho Salmon,Oncorhynchus,kisutch,70.0,3510.0,M,ADS,1,1985-09-25,1985,Lake Erie,Port Colborne,Eastern Basin L Erie,42.86666667,-79.25,ON,WHA,PCB,0.5,,1,,Organochlorine,PCBs (as Arochlor 1254) Total,Total PCBs (as Arochlor 1254),UG/G,,0.05,UofG,UofG method TOPS-135
4189,6667,Coho Salmon,Oncorhynchus,kisutch,68.2,3025.0,M,ADS,1,1985-09-25,1985,Lake Erie,Port Colborne,Eastern Basin L Erie,42.86666667,-79.25,ON,WHA,PCB,0.5,,1,,Organochlorine,PCBs (as Arochlor 1254) Total,Total PCBs (as Arochlor 1254),UG/G,,0.05,UofG,UofG method TOPS-135
4190,6668,Coho Salmon,Oncorhynchus,kisutch,70.5,3550.0,M,ADS,1,1985-09-25,1985,Lake Erie,Port Colborne,Eastern Basin L Erie,42.86666667,-79.25,ON,WHA,PCB,0.6,,1,,Organochlorine,PCBs (as Arochlor 1254) Total,Total PCBs (as Arochlor 1254),UG/G,,0.05,UofG,UofG method TOPS-135
4191,6669,Coho Salmon,Oncorhynchus,kisutch,66.5,2870.0,M,ADS,1,1985-09-25,1985,Lake Erie,Port Colborne,Eastern Basin L Erie,42.86666667,-79.25,ON,WHA,PCB,0.4,,1,,Organochlorine,PCBs (as Arochlor 1254) Total,Total PCBs (as Arochlor 1254),UG/G,,0.05,UofG,UofG method TOPS-135
4192,6670,Coho Salmon,Oncorhynchus,kisutch,34.5,400.0,F,ADS,1,1985-09-25,1985,Lake Erie,Port Colborne,Eastern Basin L Erie,42.86666667,-79.25,ON,WHA,PCB,0.2,,1,,Organochlorine,PCBs (as Arochlor 1254) Total,Total PCBs (as Arochlor 1254),UG/G,,0.05,UofG,UofG method TOPS-135
4193,6672,Coho Salmon,Oncorhynchus,kisutch,34.5,470.0,M,ADS,1,1985-09-25,1985,Lake Erie,Port Colborne,Eastern Basin L Erie,42.86666667,-79.25,ON,WHA,PCB,0.4,,1,,Organochlorine,PCBs (as Arochlor 1254) Total,Total PCBs (as Arochlor 1254),UG/G,,0.05,UofG,UofG method TOPS-135
4194,2905,Coho Salmon,Oncorhynchus,kisutch,27.5,262.8,M,ADS,1,1979-10-18,1979,Lake Erie,South Of Erieau,Western Basin L Erie,42.16666667,-81.75,ON,WHA,CLD,0.01,BQL,1,,Organochlorine,Chlordane (alpha+gamma),Chlordane (alpha+gamma),UG/G,,,UofG,UofG method TOPS-135
4195,2906,Coho Salmon,Oncorhynchus,kisutch,29.5,334.0,M,ADS,1,1979-10-18,1979,Lake Erie,South Of Erieau,Western Basin L Erie,42.16666667,-81.75,ON,WHA,CLD,0.01999,,1,,Organochlorine,Chlordane (alpha+gamma),Chlordane (alpha+gamma),UG/G,,,UofG,UofG method TOPS-135
4196,2907,Coho Salmon,Oncorhynchus,kisutch,37.5,932.0,M,ADS,1,1979-10-18,1979,Lake Erie,South Of Erieau,Western Basin L Erie,42.16666667,-81.75,ON,WHA,CLD,0.03999,,1,,Organochlorine,Chlordane (alpha+gamma),Chlordane (alpha+gamma),UG/G,,,UofG,UofG method TOPS-135
4197,2905,Coho Salmon,Oncorhynchus,kisutch,27.5,262.8,M,ADS,1,1979-10-18,1979,Lake Erie,South Of Erieau,Western Basin L Erie,42.16666667,-81.75,ON,WHA,DDD,0.03999,,1,,Organochlorine,p-p'-DDD,p-p'-DDD,UG/G,,0.005,UofG,UofG method TOPS-135
4198,2906,Coho Salmon,Oncorhynchus,kisutch,29.5,334.0,M,ADS,1,1979-10-18,1979,Lake Erie,South Of Erieau,Western Basin L Erie,42.16666667,-81.75,ON,WHA,DDD,0.05,,1,,Organochlorine,p-p'-DDD,p-p'-DDD,UG/G,,0.005,UofG,UofG method TOPS-135
4199,2907,Coho Salmon,Oncorhynchus,kisutch,37.5,932.0,M,ADS,1,1979-10-18,1979,Lake Erie,South Of Erieau,Western Basin L Erie,42.16666667,-81.75,ON,WHA,DDD,0.12999,,1,,Organochlorine,p-p'-DDD,p-p'-DDD,UG/G,,0.005,UofG,UofG method TOPS-135
4200,2905,Coho Salmon,Oncorhynchus,kisutch,27.5,262.8,M,ADS,1,1979-10-18,1979,Lake Erie,South Of Erieau,Western Basin L Erie,42.16666667,-81.75,ON,WHA,DDE,0.05,,1,,Organochlorine,p-p'-DDE,ppDDE,UG/G,,0.005,UofG,UofG method TOPS-135
4201,2906,Coho Salmon,Oncorhynchus,kisutch,29.5,334.0,M,ADS,1,1979-10-18,1979,Lake Erie,South Of Erieau,Western Basin L Erie,42.16666667,-81.75,ON,WHA,DDE,0.03999,,1,,Organochlorine,p-p'-DDE,ppDDE,UG/G,,0.005,UofG,UofG method TOPS-135
4202,2907,Coho Salmon,Oncorhynchus,kisutch,37.5,932.0,M,ADS,1,1979-10-18,1979,Lake Erie,South Of Erieau,Western Basin L Erie,42.16666667,-81.75,ON,WHA,DDE,0.12999,,1,,Organochlorine,p-p'-DDE,ppDDE,UG/G,,0.005,UofG,UofG method TOPS-135
4203,2905,Coho Salmon,Oncorhynchus,kisutch,27.5,262.8,M,ADS,1,1979-10-18,1979,Lake Erie,South Of Erieau,Western Basin L Erie,42.16666667,-81.75,ON,WHA,DDT,0.005,BDL,1,,Organochlorine,p-p'-DDT,ppDDT,UG/G,,0.005,UofG,UofG method TOPS-135
4204,2906,Coho Salmon,Oncorhynchus,kisutch,29.5,334.0,M,ADS,1,1979-10-18,1979,Lake Erie,South Of Erieau,Western Basin L Erie,42.16666667,-81.75,ON,WHA,DDT,0.005,BDL,1,,Organochlorine,p-p'-DDT,ppDDT,UG/G,,0.005,UofG,UofG method TOPS-135
4205,2907,Coho Salmon,Oncorhynchus,kisutch,37.5,932.0,M,ADS,1,1979-10-18,1979,Lake Erie,South Of Erieau,Western Basin L Erie,42.16666667,-81.75,ON,WHA,DDT,0.01999,,1,,Organochlorine,p-p'-DDT,ppDDT,UG/G,,0.005,UofG,UofG method TOPS-135
4206,2905,Coho Salmon,Oncorhynchus,kisutch,27.5,262.8,M,ADS,1,1979-10-18,1979,Lake Erie,South Of Erieau,Western Basin L Erie,42.16666667,-81.75,ON,WHA,DLD,0.03999,,1,,Organochlorine,Dieldrin,Dieldrin,UG/G,,0.005,UofG,UofG method TOPS-135
4207,2906,Coho Salmon,Oncorhynchus,kisutch,29.5,334.0,M,ADS,1,1979-10-18,1979,Lake Erie,South Of Erieau,Western Basin L Erie,42.16666667,-81.75,ON,WHA,DLD,0.03999,,1,,Organochlorine,Dieldrin,Dieldrin,UG/G,,0.005,UofG,UofG method TOPS-135
4208,2907,Coho Salmon,Oncorhynchus,kisutch,37.5,932.0,M,ADS,1,1979-10-18,1979,Lake Erie,South Of Erieau,Western Basin L Erie,42.16666667,-81.75,ON,WHA,DLD,0.07,,1,,Organochlorine,Dieldrin,Dieldrin,UG/G,,0.005,UofG,UofG method TOPS-135
4209,2905,Coho Salmon,Oncorhynchus,kisutch,27.5,262.8,M,ADS,1,1979-10-18,1979,Lake Erie,South Of Erieau,Western Basin L Erie,42.16666667,-81.75,ON,WHA,MIR,0.005,BDL,1,,Organochlorine,Mirex,Mirex,UG/G,,0.005,UofG,UofG method TOPS-135
4210,2906,Coho Salmon,Oncorhynchus,kisutch,29.5,334.0,M,ADS,1,1979-10-18,1979,Lake Erie,South Of Erieau,Western Basin L Erie,42.16666667,-81.75,ON,WHA,MIR,0.005,BDL,1,,Organochlorine,Mirex,Mirex,UG/G,,0.005,UofG,UofG method TOPS-135
4211,2907,Coho Salmon,Oncorhynchus,kisutch,37.5,932.0,M,ADS,1,1979-10-18,1979,Lake Erie,South Of Erieau,Western Basin L Erie,42.16666667,-81.75,ON,WHA,MIR,0.005,BDL,1,,Organochlorine,Mirex,Mirex,UG/G,,0.005,UofG,UofG method TOPS-135
4212,2905,Coho Salmon,Oncorhynchus,kisutch,27.5,262.8,M,ADS,1,1979-10-18,1979,Lake Erie,South Of Erieau,Western Basin L Erie,42.16666667,-81.75,ON,WHA,ODT,0.01,BQL,1,,Organochlorine,opDDT,opDDT,UG/G,,,UofG,UofG method TOPS-135
4213,2906,Coho Salmon,Oncorhynchus,kisutch,29.5,334.0,M,ADS,1,1979-10-18,1979,Lake Erie,South Of Erieau,Western Basin L Erie,42.16666667,-81.75,ON,WHA,ODT,0.005,BDL,1,,Organochlorine,opDDT,opDDT,UG/G,,,UofG,UofG method TOPS-135
4214,2907,Coho Salmon,Oncorhynchus,kisutch,37.5,932.0,M,ADS,1,1979-10-18,1979,Lake Erie,South Of Erieau,Western Basin L Erie,42.16666667,-81.75,ON,WHA,ODT,0.005,BDL,1,,Organochlorine,opDDT,opDDT,UG/G,,,UofG,UofG method TOPS-135
4215,2905,Coho Salmon,Oncorhynchus,kisutch,27.5,262.8,M,ADS,1,1979-10-18,1979,Lake Erie,South Of Erieau,Western Basin L Erie,42.16666667,-81.75,ON,WHA,PCB,0.4,,1,,Organochlorine,PCBs (as Arochlor 1254) Total,Total PCBs (as Arochlor 1254),UG/G,,0.05,UofG,UofG method TOPS-135
4216,2906,Coho Salmon,Oncorhynchus,kisutch,29.5,334.0,M,ADS,1,1979-10-18,1979,Lake Erie,South Of Erieau,Western Basin L Erie,42.16666667,-81.75,ON,WHA,PCB,0.5,,1,,Organochlorine,PCBs (as Arochlor 1254) Total,Total PCBs (as Arochlor 1254),UG/G,,0.05,UofG,UofG method TOPS-135
4217,2907,Coho Salmon,Oncorhynchus,kisutch,37.5,932.0,M,ADS,1,1979-10-18,1979,Lake Erie,South Of Erieau,Western Basin L Erie,42.16666667,-81.75,ON,WHA,PCB,0.89999,,1,,Organochlorine,PCBs (as Arochlor 1254) Total,Total PCBs (as Arochlor 1254),UG/G,,0.05,UofG,UofG method TOPS-135
